,filename,score,num_of_evaluations
0,BJzcrQFjfsQ.jpg,9,10
1,BlSfwPHB5a_.jpg,7,10
2,BlsoWzlFesk.jpg,9,10
3,BmNTJPdHFLI.jpg,5,10
4,Bn-l8xXA1oe.jpg,3,10
5,Bn-mgscAGfH.jpg,7,10
6,Bo1lDTCBL9j.jpg,10,10
7,BoMUTAphCAL.jpg,7,10
8,BoqI5d9h1pi.jpg,4,10
9,BpEQqVMgzRJ.jpg,9,10
10,BpEyhasA9sF.jpg,9,10
11,BpFFLS-hIPb.jpg,10,10
12,BpGUO3IF7af.jpg,10,10
13,BpJv95dnC3n.jpg,0,10
14,BpO-0nKBR3g.jpg,8,10
15,BpO-2YOHIml.jpg,8,10
16,BpO-36fh5z1.jpg,0,10
17,BpO-68Qn_LO.jpg,7,10
18,BpO-aWxFgCf.jpg,1,10
19,BpO-AYqFD-9.jpg,8,10
20,BpO-KrVHw0w.jpg,10,10
21,BpO-KZQgOq9.jpg,5,10
22,BpO-mi9hw4Q.jpg,8,10
23,BpO-R-lhyAJ.jpg,5,10
24,BpO-yLhlUab.jpg,4,10
25,BpO0_FcASpA.jpg,0,10
26,BpO0Mtqjy34.jpg,8,10
27,BpO0uDfnBi5.jpg,0,10
28,BpO0W7gh2cq.jpg,2,10
29,BpO0YXWgDsn.jpg,7,10
30,BpO11j0glRl.jpg,9,10
31,BpO141_FQh6.jpg,0,10
32,BpO143NhqEb.jpg,8,10
33,BpO16eLHEL9.jpg,7,10
34,BpO19lyAv6o.jpg,8,10
35,BpO1fHOgd-G.jpg,9,10
36,BpO1jUYlrUR.jpg,7,10
37,BpO1lgYlchF.jpg,7,10
38,BpO1OICF3rN.jpg,10,10
39,BpO1tNrFkeC.jpg,8,10
40,BpO1xDxA4A-.jpg,2,10
41,BpO2b2Hl9Da.jpg,4,10
42,BpO2ERDHUwT.jpg,1,10
43,BpO2js4nb5h.jpg,5,10
44,BpO2LJenwNX.jpg,6,10
45,BpO2u0jAMgJ.jpg,0,10
46,BpO3-s6BiSe.jpg,9,10
47,BpO3c0cl9Tw.jpg,8,10
48,BpO3ervnW9K.jpg,4,10
49,BpO3oIQF1yF.jpg,8,10
50,BpO3oyWgw7p.jpg,0,10
51,BpO3rsDBaXA.jpg,4,10
52,BpO3UhwAo9w.jpg,9,10
53,BpO4bV8lqVc.jpg,4,10
54,BpO4D2bgefj.jpg,3,10
55,BpO4F-GAjYR.jpg,4,10
56,BpO4IG1Ajjh.jpg,3,10
57,BpO4kBBg0et.jpg,5,10
58,BpO4mYGAY7h.jpg,2,10
59,BpO4OusF1iB.jpg,6,10
60,BpO4s5zAhUa.jpg,6,10
61,BpO4Tozg7hs.jpg,2,10
62,BpO4uxGn3In.jpg,5,10
63,BpO4xVWnxnZ.jpg,6,10
64,BpO5_b5hF-H.jpg,10,10
65,BpO5BxYH65f.jpg,6,10
66,BpO5h_OAaHN.jpg,5,10
67,BpO5lZYgO2h.jpg,4,9
68,BpO5M9ZATA8.jpg,0,0
69,BpO5sePB8Pb.jpg,2,2
70,BpO5tFYhpeB.jpg,0,1
71,BpO5V8NlP1A.jpg,1,2
72,BpO63cmArlK.jpg,2,2
73,BpO6Dc9AHOF.jpg,1,3
74,BpO6G0igxFH.jpg,1,2
75,BpO6JwKgs3l.jpg,1,1
76,BpO6PkcBuSJ.jpg,0,2
77,BpO6Rq7DmPg.jpg,0,2
78,BpO6Rx1nvn1.jpg,2,3
79,BpO6T_-h44C.jpg,0,0
80,BpO6VfblVhx.jpg,0,0
81,BpO6vJKBqXS.jpg,2,2
82,BpO6wAen7mE.jpg,1,1
83,BpO73ACHeLv.jpg,1,1
84,BpO75R_nYuu.jpg,0,0
85,BpO79kBlP_5.jpg,0,1
86,BpO7bCTFBC_.jpg,0,1
